Date,Open,High,Low,Close,Adj Close,Volume
2018-04-05,6.140000,6.230000,5.840000,5.930000,5.930000,448800
2018-04-06,5.880000,6.240000,5.690000,5.930000,5.930000,479100
2018-04-09,5.990000,6.200000,5.740000,5.840000,5.840000,534100
2018-04-10,5.940000,6.030000,5.540000,5.680000,5.680000,708100
2018-04-11,5.610000,6.140000,5.600000,5.970000,5.970000,652800
2018-04-12,5.990000,6.410000,5.850000,6.060000,6.060000,555600
2018-04-13,6.100000,6.140000,5.710000,5.780000,5.780000,526100
2018-04-16,5.760000,5.930000,5.550000,5.910000,5.910000,392600
2018-04-17,5.800000,6.420000,5.730000,6.370000,6.370000,734100
2018-04-18,6.290000,6.840000,6.250000,6.630000,6.630000,464400
2018-04-19,6.630000,6.980000,6.560000,6.920000,6.920000,483000
2018-04-20,6.920000,7.170000,6.640000,6.700000,6.700000,642400
2018-04-23,6.670000,6.910000,6.260000,6.350000,6.350000,456400
2018-04-24,6.420000,6.560000,5.860000,5.980000,5.980000,448700
2018-04-25,5.980000,6.110000,5.750000,5.900000,5.900000,238700
2018-04-26,5.920000,6.080000,5.700000,5.720000,5.720000,246200
2018-04-27,5.720000,5.850000,5.560000,5.820000,5.820000,226400
2018-04-30,5.850000,6.130000,5.810000,5.920000,5.920000,362100
2018-05-01,5.910000,6.240000,5.780000,6.220000,6.220000,245600
2018-05-02,6.240000,6.790000,6.130000,6.520000,6.520000,412600
2018-05-03,6.460000,6.550000,6.250000,6.450000,6.450000,169300
2018-05-04,6.360000,6.580000,6.210000,6.520000,6.520000,193300
2018-05-07,6.510000,6.710000,6.380000,6.420000,6.420000,176700
2018-05-08,6.420000,6.570000,6.020000,6.060000,6.060000,410100
2018-05-09,6.050000,6.400000,6.000000,6.400000,6.400000,338500
2018-05-10,6.380000,6.500000,6.290000,6.350000,6.350000,161600
2018-05-11,6.350000,6.460000,6.090000,6.170000,6.170000,263100
2018-05-14,5.550000,5.600000,5.050000,5.320000,5.320000,1431100
2018-05-15,5.310000,5.370000,5.160000,5.350000,5.350000,329900
2018-05-16,5.340000,5.490000,4.980000,5.080000,5.080000,539600
2018-05-17,5.090000,5.230000,5.050000,5.130000,5.130000,162400
2018-05-18,5.000000,5.170000,4.900000,5.040000,5.040000,261000
2018-05-21,4.990000,5.170000,4.600000,4.890000,4.890000,649100
2018-05-22,4.930000,4.930000,4.600000,4.630000,4.630000,423500
2018-05-23,4.550000,4.610000,4.320000,4.420000,4.420000,667100
2018-05-24,4.460000,4.880000,4.390000,4.850000,4.850000,490700
2018-05-25,4.850000,4.900000,4.610000,4.680000,4.680000,163700
2018-05-29,4.630000,4.760000,4.440000,4.470000,4.470000,282800
2018-05-30,4.500000,4.730000,4.400000,4.590000,4.590000,239600
2018-05-31,4.600000,4.750000,4.410000,4.420000,4.420000,235900
2018-06-01,4.450000,4.700000,4.430000,4.550000,4.550000,238700
2018-06-04,4.580000,4.630000,4.400000,4.480000,4.480000,161900
2018-06-05,4.680000,5.160000,4.480000,5.150000,5.150000,594500
2018-06-06,5.070000,5.190000,4.710000,4.900000,4.900000,545500
2018-06-07,4.940000,5.000000,4.640000,4.800000,4.800000,206000
2018-06-08,4.770000,5.010000,4.770000,4.990000,4.990000,228200
2018-06-11,5.020000,5.120000,4.890000,5.120000,5.120000,252200
2018-06-12,5.130000,5.640000,5.100000,5.600000,5.600000,492300
2018-06-13,5.550000,6.070000,5.380000,5.940000,5.940000,532300
2018-06-14,5.800000,6.190000,5.330000,5.460000,5.460000,591400
2018-06-15,5.400000,5.620000,5.360000,5.530000,5.530000,266000
2018-06-18,5.530000,5.570000,5.100000,5.190000,5.190000,272100
2018-06-19,5.160000,5.230000,4.880000,5.190000,5.190000,458700
2018-06-20,5.250000,5.320000,4.880000,4.920000,4.920000,310400
2018-06-21,4.910000,5.050000,4.600000,4.840000,4.840000,354300
2018-06-22,4.850000,4.930000,4.460000,4.830000,4.830000,2999900
2018-06-25,4.820000,4.820000,4.340000,4.450000,4.450000,371800
2018-06-26,4.420000,4.660000,4.420000,4.540000,4.540000,304500
2018-06-27,4.550000,4.580000,4.170000,4.170000,4.170000,371200
2018-06-28,4.180000,4.280000,3.950000,4.000000,4.000000,566700
2018-06-29,4.050000,4.110000,3.820000,3.910000,3.910000,496500
2018-07-02,3.920000,4.090000,3.850000,3.970000,3.970000,280500
2018-07-03,4.030000,4.520000,4.000000,4.340000,4.340000,273400
2018-07-05,4.400000,4.450000,4.200000,4.270000,4.270000,220700
2018-07-06,4.290000,4.400000,3.860000,3.930000,3.930000,366200
2018-07-09,3.970000,4.030000,3.750000,3.760000,3.760000,303600
2018-07-10,3.770000,3.920000,3.750000,3.830000,3.830000,197100
2018-07-11,3.830000,4.110000,3.820000,4.090000,4.090000,163300
2018-07-12,4.100000,4.370000,4.080000,4.270000,4.270000,298200
2018-07-13,4.270000,4.300000,4.030000,4.070000,4.070000,259600
2018-07-16,4.030000,4.280000,3.940000,4.250000,4.250000,401600
2018-07-17,4.230000,4.630000,4.140000,4.390000,4.390000,390400
2018-07-18,4.370000,4.370000,3.920000,4.000000,4.000000,339300
2018-07-19,3.980000,4.040000,3.860000,3.880000,3.880000,276500
2018-07-20,3.880000,3.910000,3.750000,3.810000,3.810000,271100
2018-07-23,3.830000,3.970000,3.660000,3.910000,3.910000,313300
2018-07-24,3.890000,3.920000,3.610000,3.700000,3.700000,333700
2018-07-25,3.700000,3.760000,3.450000,3.490000,3.490000,246400
2018-07-26,3.510000,3.590000,3.410000,3.470000,3.470000,241300
2018-07-27,3.490000,3.590000,3.310000,3.470000,3.470000,249900
2018-07-30,3.470000,3.550000,3.350000,3.370000,3.370000,217300
2018-07-31,3.440000,3.720000,3.420000,3.600000,3.600000,186800
2018-08-01,3.590000,3.800000,3.550000,3.730000,3.730000,153300
2018-08-02,3.720000,3.800000,3.620000,3.670000,3.670000,104300
2018-08-03,3.690000,3.780000,3.510000,3.600000,3.600000,154900
2018-08-06,3.590000,3.920000,3.570000,3.890000,3.890000,202400
2018-08-07,3.590000,4.030000,3.590000,3.850000,3.850000,200200
2018-08-08,3.830000,4.140000,3.660000,4.090000,4.090000,422100
2018-08-09,4.010000,4.200000,3.870000,3.890000,3.890000,282600
2018-08-10,3.930000,3.930000,3.520000,3.600000,3.600000,168300
2018-08-13,3.630000,3.710000,3.430000,3.510000,3.510000,214000
2018-08-14,3.470000,3.720000,3.450000,3.610000,3.610000,203100
2018-08-15,3.650000,3.810000,3.180000,3.460000,3.460000,208400
2018-08-16,3.500000,3.980000,3.460000,3.860000,3.860000,227600
2018-08-17,3.850000,3.850000,3.660000,3.700000,3.700000,213800
2018-08-20,3.690000,3.780000,3.590000,3.600000,3.600000,190000
2018-08-21,3.600000,3.650000,3.510000,3.530000,3.530000,87600
2018-08-22,3.530000,3.560000,3.400000,3.460000,3.460000,100100
2018-08-23,3.440000,3.530000,3.350000,3.400000,3.400000,179700
2018-08-24,3.370000,3.610000,3.370000,3.400000,3.400000,119200
2018-08-27,3.400000,3.560000,3.310000,3.420000,3.420000,231200
2018-08-28,3.460000,3.530000,3.380000,3.510000,3.510000,224900
2018-08-29,3.630000,3.680000,3.500000,3.610000,3.610000,375400
2018-08-30,3.580000,3.660000,3.440000,3.450000,3.450000,198100
2018-08-31,3.450000,3.560000,3.450000,3.520000,3.520000,201800
2018-09-04,3.480000,3.480000,3.340000,3.360000,3.360000,146500
2018-09-05,3.360000,3.400000,3.150000,3.340000,3.340000,370700
2018-09-06,3.300000,3.350000,3.020000,3.150000,3.150000,270800
2018-09-07,3.170000,3.240000,3.070000,3.180000,3.180000,193800
2018-09-10,3.180000,3.190000,3.070000,3.170000,3.170000,107700
2018-09-11,3.180000,3.210000,3.080000,3.190000,3.190000,133400
2018-09-12,3.210000,3.210000,3.070000,3.160000,3.160000,137700
2018-09-13,3.170000,3.250000,3.120000,3.150000,3.150000,85800
2018-09-14,3.170000,3.340000,3.150000,3.250000,3.250000,192600
